_id,season,player,pos,age,experience,tm,trb_per_game,ast_per_game,stl_per_game,blk_per_game,pts_per_game
66642cfab27c93a6817a34d8,1986,Charles Barkley,PF,22,2,PHI,12.8,3.9,2.2,1.6,20
66642cfab27c93a6817a34d9,1986,Charles Davis,SF,27,5,MIL,3,1,0.5,0.1,7.7
66642cfab27c93a6817a34da,1986,Charles Jones,C,28,3,WSB,4,0.9,0.7,1.6,3.9
66642cfab27c93a6817a34db,1986,Charles Jones,PF,24,2,PHO,4.5,1.2,0.7,0.6,4.7
66642cfab27c93a6817a34dc,1986,Charles Oakley,PF,22,1,CHI,8.6,1.7,0.9,0.4,9.6
66642cfab27c93a6817a34dd,1986,Charles Pittman,PF,27,4,PHO,3.6,0.8,0.5,0.3,5.1
66642cfab27c93a6817a34de,1986,Chris McNealy,PF,24,1,NYK,6.8,1.4,1.3,0.4,5.7
66642cfab27c93a6817a34df,1986,Chris Mullin,SG,22,1,GSW,2.1,1.9,1.3,0.4,14
66642cfab27c93a6817a34e0,1986,Chuck Nevitt,C,26,3,TOT,1.1,0.2,0.1,0.7,1.7
66642cfab27c93a6817a34e1,1986,Chuck Nevitt,C,26,3,LAL,1.8,0.5,0.5,0.5,2.5
66642cfab27c93a6817a34e2,1986,Chuck Nevitt,C,26,3,DET,1,0.2,0.1,0.7,1.6
66642cfab27c93a6817a34e3,1986,Clark Kellogg,PF,24,4,IND,8.8,3,1.5,0.4,17.6
66642cfab27c93a6817a34e4,1986,Claude Gregory,PF,27,1,WSB,1,0,0.5,0,1
66642cfab27c93a6817a34e5,1986,Clemon Johnson,C,29,8,PHI,3.4,0.2,0.3,0.8,3.5
66642cfab27c93a6817a34e6,1986,Cliff Levingston,PF,25,4,ATL,6.6,0.9,0.9,0.5,9.3
66642cfab27c93a6817a34e7,1986,Cliff Robinson,SF,25,7,WSB,8.7,2.4,1.3,0.6,18.7
66642cfab27c93a6817a34e8,1986,Clint Richardson,SG,29,7,IND,3.1,4.5,0.7,0.1,9.7
66642cfab27c93a6817a34e9,1986,Clyde Drexler,SG,23,3,POR,5.6,8,2.6,0.6,18.5
66642cfab27c93a6817a34ea,1986,Craig Ehlo,SG,24,3,HOU,1.3,0.8,0.3,0.1,2.7
66642cfab27c93a6817a34eb,1986,Craig Hodges,SG,25,4,MIL,1.8,3.5,1.1,0,10.8
66642cfab27c93a6817a34ec,1986,Dale Ellis,SF,25,3,DAL,2.3,0.5,0.6,0.1,7.1
66642cfab27c93a6817a34ed,1986,Dan Roundfield,PF,32,11,WSB,8.1,2.1,0.5,0.6,11.6
66642cfab27c93a6817a34ee,1986,Danny Ainge,SG,26,5,BOS,2.9,5.1,1.2,0.1,10.7
66642cfab27c93a6817a34ef,1986,Danny Schayes,C,26,5,DEN,5.5,1,0.5,0.8,8.2
66642cfab27c93a6817a34f0,1986,Danny Vranes,SF,27,5,SEA,3.5,0.9,0.8,0.4,3.8
66642cfab27c93a6817a34f1,1986,Danny Young,PG,23,2,SEA,1.5,3.7,1.3,0.1,6.9
66642cfab27c93a6817a34f2,1986,Darnell Valentine,PG,26,5,TOT,2,4,1.2,0,7.4
66642cfab27c93a6817a34f3,1986,Darnell Valentine,PG,26,5,POR,2.6,5,1.8,0,9.1
66642cfab27c93a6817a34f4,1986,Darnell Valentine,PG,26,5,LAC,1.6,3.1,0.7,0,5.9
66642cfab27c93a6817a34f5,1986,Darrell Walker,PG,24,3,NYK,2.7,4.2,1.8,0.4,10.3
66642cfab27c93a6817a34f6,1986,Darren Daye,SF,25,3,WSB,2.9,1.7,0.7,0.2,8.7
66642cfab27c93a6817a34f7,1986,Darryl Dawkins,C,29,11,NJN,4.9,1.5,0.3,1.2,15.3
66642cfab27c93a6817a34f8,1986,Darwin Cook,PG,27,6,NJN,2.2,4.9,2,0.3,8
66642cfab27c93a6817a34f9,1986,Dave Corzine,C,29,8,CHI,6.5,2.2,0.4,0.8,9.6
66642cfab27c93a6817a34fa,1986,Dave Greenwood,PF,28,7,SAS,7.8,1.3,0.5,0.8,7.9
66642cfab27c93a6817a34fb,1986,David Cooke,PF,22,1,SAC,1.7,0.2,0.7,0,1.5
66642cfab27c93a6817a34fc,1986,David Pope,SF,23,2,SEA,1,0.4,0.2,0.1,1.9
66642cfab27c93a6817a34fd,1986,David Thirdkill,PF,25,4,BOS,1.4,0.3,0.2,0.1,3.3
66642cfab27c93a6817a34fe,1986,Dennis Johnson,PG,31,10,BOS,3.4,5.8,1.4,0.4,15.6
66642cfab27c93a6817a34ff,1986,Derek Harper,PG,24,3,DAL,2.9,5.3,1.9,0.3,12.2
66642cfab27c93a6817a3500,1986,Derek Smith,SG,24,4,LAC,3.7,2.8,0.8,1.2,23.5
66642cfab27c93a6817a3501,1986,Derrick Rowland,SG,26,1,MIL,0.5,0.5,0,0,1.5
66642cfab27c93a6817a3502,1986,Detlef Schrempf,SF,23,1,DAL,3.1,1.4,0.4,0.2,6.2
66642cfab27c93a6817a3503,1986,Devin Durrant,SF,25,2,PHO,2,1.3,0.8,0,4.3
66642cfab27c93a6817a3504,1986,Dirk Minniefield,PG,25,1,CLE,1.7,3.5,0.9,0,5.5
66642cfab27c93a6817a3505,1986,Doc Rivers,PG,24,3,ATL,3.1,8.4,2.3,0.2,11.5
66642cfab27c93a6817a3506,1986,Dominique Wilkins,SF,26,4,ATL,7.9,2.6,1.8,0.6,30.3
66642cfab27c93a6817a3507,1986,Dudley Bradley,SG,28,6,WSB,1.4,1.5,1.2,0,2.8
66642cfab27c93a6817a3508,1986,Dwayne McClain,SF,22,1,IND,0.7,1.5,0.8,0.1,3.5
66642cfab27c93a6817a3509,1986,Earl Cureton,PF,28,6,DET,6.3,1.7,0.7,0.7,8.6
66642cfab27c93a6817a350a,1986,Earl Jones,C,25,2,MIL,0.8,0.3,0,0.1,1.1
66642cfab27c93a6817a350b,1986,Ed Pinckney,SF,22,1,PHO,3.9,1.1,0.9,0.5,8.5
66642cfab27c93a6817a350c,1986,Eddie Johnson,SF,26,5,SAC,5.1,2.6,0.7,0.2,18.7
66642cfab27c93a6817a350d,1986,Eddie Johnson,SG,30,9,TOT,1.7,4.7,0.3,0,10
66642cfab27c93a6817a350e,1986,Eddie Johnson,SG,30,9,ATL,1.9,5.6,0.3,0,10.1
66642cfab27c93a6817a350f,1986,Eddie Johnson,SG,30,9,CLE,1.4,3.6,0.3,0,9.8
66642cfab27c93a6817a3510,1986,Edgar Jones,PF,29,6,CLE,3.9,0.8,0.6,0.7,9.7
66642cfab27c93a6817a3511,1986,Elston Turner,SG,26,5,DEN,2.8,2.3,1,0.1,5.1
66642cfab27c93a6817a3512,1986,Ennis Whatley,PG,23,3,TOT,1,1.6,0.4,0.1,2.5
66642cfab27c93a6817a3513,1986,Ennis Whatley,PG,23,3,CLE,0.9,1.6,0.6,0,2.8
66642cfab27c93a6817a3514,1986,Ennis Whatley,PG,23,3,WSB,1.8,1.8,0,0.3,2.8
66642cfab27c93a6817a3515,1986,Ennis Whatley,PG,23,3,SAS,0,1.5,0,0,1
66642cfab27c93a6817a3516,1986,Ernie Grunfeld,SF,30,9,NYK,2.7,1.6,0.5,0.2,5.4
66642cfab27c93a6817a3517,1986,Fat Lever,PG,25,4,DEN,5.4,7.5,2.3,0.2,13.8
66642cfab27c93a6817a3518,1986,Frank Brickowski,C,26,2,SEA,1.4,0.5,0.3,0.2,2
66642cfab27c93a6817a3519,1986,Frank Johnson,PG,27,5,WSB,2,5.4,0.8,0.1,12.6
66642cfab27c93a6817a351a,1986,Franklin Edwards,PG,26,5,LAC,1.2,3.5,1.2,0.1,9
66642cfab27c93a6817a351b,1986,Fred Cofield,PG,24,1,NYK,1,1.8,0.4,0.1,3.7
66642cfab27c93a6817a351c,1986,Fred Roberts,PF,25,3,UTA,1.4,0.5,0.1,0.1,3.7
66642cfab27c93a6817a351d,1986,Freeman Williams,SG,29,6,WSB,1.3,0.8,0.8,0.1,7.7
66642cfab27c93a6817a351e,1986,Gene Banks,SF,26,5,CHI,4.4,3.1,1,0.1,10.9
66642cfab27c93a6817a351f,1986,Geoff Huston,PG,28,7,GSW,0.8,4.2,0.5,0,4.2
66642cfab27c93a6817a3520,1986,George Gervin,SG,33,14,CHI,2.6,1.8,0.6,0.3,16.2
66642cfab27c93a6817a3521,1986,George Johnson,C,37,13,SEA,1.5,0.3,0.1,0.9,0.9
66642cfab27c93a6817a3522,1986,George Johnson,PF,29,8,WSB,1,0,0,0,2
66642cfab27c93a6817a3523,1986,Georgi Glouchkov,PF,26,1,PHO,3.3,0.7,0.5,0.5,4.9
66642cfab27c93a6817a3524,1986,Gerald Henderson,PG,30,7,SEA,2.3,5.9,1.7,0.1,13.1
66642cfab27c93a6817a3525,1986,Gerald Wilkins,SG,22,1,NYK,2.6,2,0.8,0.1,12.5
66642cfab27c93a6817a3526,1986,Granville Waiters,C,25,3,HOU,0.7,0.2,0.1,0.2,0.6
66642cfab27c93a6817a3527,1986,Greg Ballard,SF,31,9,GSW,5.6,1.1,0.9,0.1,8.8
66642cfab27c93a6817a3528,1986,Greg Kite,C,24,3,BOS,2,0.3,0,0.4,1.3
66642cfab27c93a6817a3529,1986,Greg Stokes,PF,22,1,PHI,1.8,0.5,0.5,0.4,4.1
66642cfab27c93a6817a352a,1986,Gus Williams,PG,32,10,WSB,2.2,5.9,1.2,0.2,13.5
66642cfab27c93a6817a352b,1986,Guy Williams,PF,25,2,GSW,1.2,0,0.2,0.4,1.4
66642cfab27c93a6817a352c,1986,Hakeem Olajuwon,C,23,2,HOU,11.5,2,2,3.4,23.5
66642cfab27c93a6817a352d,1986,Hank McDowell,PF,26,5,HOU,2.2,0.3,0,0.1,3
66642cfab27c93a6817a352e,1986,Harold Keeling,SG,22,1,DAL,0.3,0.5,0.4,0,2.2
66642cfab27c93a6817a352f,1986,Herb Williams,C,27,5,IND,9.1,2.2,0.6,2.4,19.9
66642cfab27c93a6817a3530,1986,Isiah Thomas,PG,24,5,DET,3.6,10.8,2.2,0.3,20.9
66642cfab27c93a6817a3531,1986,Jack Sikma,C,30,9,SEA,9.4,3.8,1.2,0.9,17.1
66642cfab27c93a6817a3532,1986,Jamaal Wilkes,SF,32,12,LAC,2.2,1.2,0.5,0.2,5.8
66642cfab27c93a6817a3533,1986,James Bailey,PF,28,7,NYK,7,1,0.7,0.8,11.1
66642cfab27c93a6817a3534,1986,James Donaldson,C,28,6,TOT,9.6,1.2,0.3,1.7,8.6
66642cfab27c93a6817a3535,1986,James Donaldson,C,28,6,LAC,9.4,0.9,0.4,2.1,10.2
66642cfab27c93a6817a3536,1986,James Donaldson,C,28,6,DAL,9.6,1.2,0.3,1.6,8.3
66642cfab27c93a6817a3537,1986,James Edwards,C,30,9,PHO,5.8,1.4,0.4,0.6,16.3
66642cfab27c93a6817a3538,1986,James Worthy,SF,24,4,LAL,5.2,2.7,1.1,1,20
66642cfab27c93a6817a3539,1986,Jawann Oldham,C,28,6,CHI,5.9,0.7,0.5,2.6,7.4
66642cfab27c93a6817a353a,1986,Jay Humphries,PG,23,2,PHO,3.2,6.4,1.6,0.1,11
66642cfab27c93a6817a353b,1986,Jay Murphy,SF,23,2,LAC,1.1,0.2,0.3,0.2,2.9
66642cfab27c93a6817a353c,1986,Jay Vincent,PF,26,5,DAL,4.6,2.3,0.8,0.3,13.8
66642cfab27c93a6817a353d,1986,Jeff Cook,PF,29,7,TOT,2.4,0.6,0.4,0.3,2.5
66642cfab27c93a6817a353e,1986,Jeff Cook,PF,29,7,SAS,2.4,0.6,0.4,0.3,2.4
66642cfab27c93a6817a353f,1986,Jeff Cook,PF,29,7,UTA,2.5,0,0,0,3.5
66642cfab27c93a6817a3540,1986,Jeff Cross,PF,24,1,LAC,1.4,0,0.1,0.1,1.2
66642cfab27c93a6817a3541,1986,Jeff Lamp,SF,26,4,TOT,2.7,1.6,0.5,0.1,8.2
66642cfab27c93a6817a3542,1986,Jeff Lamp,SF,26,4,MIL,2.8,1.5,0.5,0.1,6.3
66642cfab27c93a6817a3543,1986,Jeff Lamp,SF,26,4,SAS,2.6,1.8,0.6,0,11.1
66642cfab27c93a6817a3544,1986,Jeff Malone,SG,24,3,WSB,3.6,2.4,0.9,0.2,22.4
66642cfab27c93a6817a3545,1986,Jeff Ruland,PF,27,5,WSB,10.7,5.3,0.8,0.8,19
66642cfab27c93a6817a3546,1986,Jeff Turner,PF,23,2,NJN,2.6,0.3,0.4,0.1,4.3
66642cfab27c93a6817a3547,1986,Jeff Wilkins,C,30,6,TOT,3.6,0.6,0.1,0.3,4.7
66642cfab27c93a6817a3548,1986,Jeff Wilkins,C,30,6,UTA,3,0.6,0.1,0.2,4.6
66642cfab27c93a6817a3549,1986,Jeff Wilkins,C,30,6,SAS,4.7,0.7,0.3,0.4,4.8
66642cfab27c93a6817a354a,1986,Jerome Henderson,C,26,1,LAL,1,0,0,0,4
66642cfab27c93a6817a354b,1986,Jerome Kersey,SF,23,2,POR,3.7,1.1,1.1,0.4,8.5
66642cfab27c93a6817a354c,1986,Jerome Whitehead,C,29,8,GSW,4,0.2,0.2,0.2,3.9
66642cfab27c93a6817a354d,1986,Jerry Reynolds,SF,23,1,MIL,1.5,1.6,0.8,0.3,3.7
66642cfab27c93a6817a354e,1986,Jerry Sichting,PG,29,6,BOS,1.3,2.3,0.6,0,6.5
66642cfab27c93a6817a354f,1986,Jim Paxson,SG,28,7,POR,2,3.7,1.3,0.1,13.1
66642cfab27c93a6817a3550,1986,Jim Petersen,PF,23,2,HOU,4.8,1,0.5,0.7,6.2
66642cfab27c93a6817a3551,1986,Jim Thomas,SG,25,3,LAC,1.3,2,0.8,0.2,2.2
66642cfab27c93a6817a3552,1986,Joe Barry Carroll,C,27,5,GSW,8.5,2.2,1.3,1.8,21.2
66642cfab27c93a6817a3553,1986,Joe Dumars,SG,22,1,DET,1.5,4.8,0.8,0.1,9.4
66642cfab27c93a6817a3554,1986,Joe Kleine,C,24,1,SAC,4.7,0.6,0.3,0.4,5.2
66642cfab27c93a6817a3555,1986,John Bagley,PG,25,4,CLE,3.5,9.4,1.6,0.1,11.7
66642cfab27c93a6817a3556,1986,John Battle,SG,23,1,ATL,1,1.2,0.4,0,4.3
66642cfab27c93a6817a3557,1986,John Long,SG,29,8,DET,1.6,1.3,0.7,0.2,10
66642cfab27c93a6817a3558,1986,John Lucas,PG,32,10,HOU,2.2,8.8,1.2,0.1,15.5
66642cfab27c93a6817a3559,1986,John Paxson,PG,25,3,CHI,1.3,3.7,0.7,0,5.3
66642cfab27c93a6817a355a,1986,John Stockton,PG,23,2,UTA,2.2,7.4,1.9,0.1,7.7
66642cfab27c93a6817a355b,1986,Johnny Davis,SG,30,10,TOT,0.8,3.3,0.6,0.1,6.3
66642cfab27c93a6817a355c,1986,Johnny Davis,SG,30,10,CLE,0.9,2.7,0.6,0.1,7
66642cfab27c93a6817a355d,1986,Johnny Davis,SG,30,10,ATL,0.7,4.1,0.5,0,5.3
66642cfab27c93a6817a355e,1986,Johnny Moore,PG,27,6,SAS,3.1,9,2.5,0.2,13
66642cfab27c93a6817a355f,1986,Jon Koncak,C,22,1,ATL,5.7,0.7,0.5,0.8,8.3
66642cfab27c93a6817a3560,1986,Jon Sundvold,PG,24,3,SAS,1.1,3.7,0.5,0,7.1
66642cfab27c93a6817a3561,1986,Julius Erving,SF,35,15,PHI,5,3.4,1.5,1.1,18.1
66642cfab27c93a6817a3562,1986,Junior Bridgeman,SF,32,11,LAC,2.1,1.9,0.5,0.1,8.8
66642cfab27c93a6817a3563,1986,Kareem Abdul-Jabbar,C,38,17,LAL,6.1,3.5,0.8,1.6,23.4
66642cfab27c93a6817a3564,1986,Karl Malone,PF,22,1,UTA,8.9,2.9,1.3,0.5,14.9
66642cfab27c93a6817a3565,1986,Keith Lee,PF,23,1,CLE,6.1,1.2,0.5,0.6,7.4
66642cfab27c93a6817a3566,1986,Kelly Tripucka,SF,26,5,DET,4.3,3.3,1.1,0.1,20
66642cfab27c93a6817a3567,1986,Kelvin Ransey,PG,27,6,NJN,1.5,3.2,0.6,0.1,7.4
66642cfab27c93a6817a3568,1986,Ken Bannister,PF,25,2,NYK,4.6,0.6,0.6,0.3,8.6
66642cfab27c93a6817a3569,1986,Ken Green,PF,26,1,NYK,3.9,0.3,0.6,0,4.4
66642cfab27c93a6817a356a,1986,Ken Johnson,PF,23,1,POR,3.8,0.3,0.2,0.3,4.1
66642cfab27c93a6817a356b,1986,Kenny Carr,PF,30,9,POR,8.9,1.3,0.7,0.5,11.1
66642cfab27c93a6817a356c,1986,Kenny Fields,SF,23,2,MIL,2.6,1,0.7,0.2,6.4
66642cfab27c93a6817a356d,1986,Kenny Green,SF,21,1,TOT,1.8,0.2,0.1,0.2,4.9
66642cfab27c93a6817a356e,1986,Kenny Green,SF,21,1,WSB,1.9,0.2,0.2,0.4,5.5
66642cfab27c93a6817a356f,1986,Kenny Green,SF,21,1,PHI,1.7,0.3,0,0.1,4.4
66642cfab27c93a6817a3570,1986,Kent Benson,C,31,9,DET,5.2,1.1,0.8,0.7,6.5
66642cfab27c93a6817a3571,1986,Kevin McHale,PF,28,6,BOS,8.1,2.7,0.4,2,21.3
66642cfab27c93a6817a3572,1986,Kevin McKenna,SG,27,4,WSB,1.2,0.8,1,0.1,5.8
66642cfab27c93a6817a3573,1986,Kevin Willis,PF,23,2,ATL,8.6,0.5,0.8,0.5,12.3
66642cfab27c93a6817a3574,1986,Kiki Vandeweghe,SF,27,6,POR,2.7,2.4,0.7,0.2,24.8
66642cfab27c93a6817a3575,1986,Kurt Nimphius,PF,27,5,TOT,5.7,0.8,0.4,1.3,11.2
66642cfab27c93a6817a3576,1986,Kurt Nimphius,PF,27,5,DAL,4.6,1.1,0.2,0.9,7
66642cfab27c93a6817a3577,1986,Kurt Nimphius,PF,27,5,LAC,5.9,0.7,0.4,1.4,12
66642cfab27c93a6817a3578,1986,Kurt Rambis,PF,27,5,LAL,7,0.9,0.9,0.4,5.5
66642cfab27c93a6817a3579,1986,Kyle Macy,PG,28,6,CHI,2.2,5.4,1,0.1,8.6
66642cfab27c93a6817a357a,1986,LaSalle Thompson,C,24,4,SAC,9.6,2.1,0.9,1.4,12.8
66642cfab27c93a6817a357b,1986,Lancaster Gordon,SG,23,2,LAC,1.1,1,0.6,0.2,5.2
66642cfab27c93a6817a357c,1986,Larry Bird,SF,29,7,BOS,9.8,6.8,2,0.6,25.8
66642cfab27c93a6817a357d,1986,Larry Drew,PG,27,6,SAC,1.7,4.5,0.9,0,11.9
66642cfab27c93a6817a357e,1986,Larry Nance,PF,26,5,PHO,8.5,3.3,1,1.8,20.2
66642cfab27c93a6817a357f,1986,Larry Smith,PF,28,6,GSW,11.1,1.2,0.8,0.6,9.6
66642cfab27c93a6817a3580,1986,Larry Spriggs,SF,26,5,LAL,1.9,1.1,0.4,0.2,5
66642cfab27c93a6817a3581,1986,Leon Wood,PG,23,2,TOT,1.3,2.7,0.5,0,7.8
66642cfab27c93a6817a3582,1986,Leon Wood,PG,23,2,PHI,0.9,2.6,0.5,0,5.3
66642cfab27c93a6817a3583,1986,Leon Wood,PG,23,2,WSB,1.6,2.7,0.5,0,9.7
66642cfab27c93a6817a3584,1986,Lester Conner,PG,26,4,GSW,1.7,1.2,0.7,0,4
66642cfab27c93a6817a3585,1986,Lewis Lloyd,SG,26,5,HOU,4,3.7,1.2,0.3,16.9
66642cfab27c93a6817a3586,1986,Lonnie Shelton,PF,30,10,CLE,3.3,1.4,0.5,0.1,4.5
66642cfab27c93a6817a3587,1986,Lorenzo Charles,SF,22,1,ATL,1.1,0.2,0.1,0.2,3.4
66642cfab27c93a6817a3588,1986,Louis Orr,SF,27,6,NYK,4.2,2.4,0.8,0.4,11.9
66642cfab27c93a6817a3589,1986,Magic Johnson,PG,26,7,LAL,5.9,12.6,1.6,0.2,18.8
66642cfab27c93a6817a358a,1986,Manute Bol,C,23,1,WSB,6,0.3,0.4,5,3.7
66642cfab27c93a6817a358b,1986,Marc Iavaroni,PF,29,4,TOT,3.1,1.2,0.5,0.3,4.4
66642cfab27c93a6817a358c,1986,Marc Iavaroni,PF,29,4,SAS,3.1,1.3,0.5,0.3,4.5
66642cfab27c93a6817a358d,1986,Marc Iavaroni,PF,29,4,UTA,3,1.1,0.4,0.1,4
66642cfab27c93a6817a358e,1986,Mark Aguirre,SF,26,5,DAL,6,4.6,0.8,0.2,22.6
66642cfab27c93a6817a358f,1986,Mark Eaton,C,29,4,UTA,8.4,1.3,0.4,4.6,8.5
66642cfab27c93a6817a3590,1986,Mark Olberding,PF,29,11,SAC,5.2,3.3,0.5,0.3,7.6
66642cfab27c93a6817a3591,1986,Mark West,C,25,3,CLE,4.8,0.3,0.4,0.9,4.2
66642cfab27c93a6817a3592,1986,Marques Johnson,SG,29,9,LAC,5.5,3.8,1.4,0.7,20.3
66642cfab27c93a6817a3593,1986,Maurice Cheeks,PG,29,8,PHI,2.9,9.2,2.5,0.3,15.4
66642cfab27c93a6817a3594,1986,Maurice Lucas,PF,33,12,LAL,7.4,1.1,0.6,0.3,10.2
66642cfab27c93a6817a3595,1986,Melvin Turpin,C,25,2,CLE,7,0.7,0.8,1.3,13.7
66642cfab27c93a6817a3596,1986,Michael Adams,PG,23,1,SAC,0.3,1.2,0.5,0.1,2.2
66642cfab27c93a6817a3597,1986,Michael Cage,PF,24,2,LAC,5.3,1,0.8,0.4,6.7
66642cfab27c93a6817a3598,1986,Michael Cooper,SG,29,8,LAL,3,5.7,1.1,0.5,9.2
66642cfab27c93a6817a3599,1986,Michael Holton,PG-SG,24,2,TOT,1.2,2,0.9,0,6.5
66642cfab27c93a6817a359a,1986,Michael Holton,SG,24,2,PHO,0.8,1.8,0.5,0,3
66642cfab27c93a6817a359b,1986,Michael Holton,PG,24,2,CHI,1.3,2,1,0,7.1
66642cfab27c93a6817a359c,1986,Michael Jordan,SG,22,2,CHI,3.6,2.9,2.1,1.2,22.7
66642cfab27c93a6817a359d,1986,Michael Phelps,SG,24,1,SEA,1.3,1,0.6,0,4
66642cfab27c93a6817a359e,1986,Michael Young,SF,25,2,PHI,0,0,0,0,0
66642cfab27c93a6817a359f,1986,Micheal Ray Richardson,PG,30,8,NJN,5.3,7.2,2.7,0.2,15.7
66642cfab27c93a6817a35a0,1986,Mickey Johnson,PF,33,12,NJN,4.2,2.7,0.8,0.3,7.8
66642cfab27c93a6817a35a1,1986,Mike Bratz,PG,30,9,SAC,0.7,1.2,0.4,0,2.1
66642cfab27c93a6817a35a2,1986,Mike Brittain,C,22,1,SAS,1.5,0.2,0.1,0.4,1.7
66642cfab27c93a6817a35a3,1986,Mike Evans,PG,30,7,DEN,1.2,2.2,0.8,0,9.5
66642cfab27c93a6817a35a4,1986,Mike Gibson,PF,25,2,DET,1.3,0.2,0.3,0.1,1.5
66642cfab27c93a6817a35a5,1986,Mike Glenn,SG,30,9,MIL,1.5,1,0.2,0.1,6.2
66642cfab27c93a6817a35a6,1986,Mike Gminski,C,26,6,NJN,8.2,1.6,0.7,0.9,16.5
66642cfab27c93a6817a35a7,1986,Mike McGee,SF,26,5,LAL,2,1.2,0.7,0.1,8.3
66642cfab27c93a6817a35a8,1986,Mike Mitchell,SF,30,8,SAS,5,2.3,0.7,0.3,23.4
66642cfab27c93a6817a35a9,1986,Mike O'Koren,SF,27,6,NJN,2,1.8,0.4,0.1,5.2
66642cfab27c93a6817a35aa,1986,Mike Sanders,SF,25,4,PHO,3.3,1.8,0.9,0.4,11
66642cfab27c93a6817a35ab,1986,Mike Smrek,C,23,1,CHI,2.9,0.5,0.2,0.6,2.8
66642cfab27c93a6817a35ac,1986,Mike Woodson,SG,27,6,SAC,2.8,2.4,1.1,0.5,15.6
66642cfab27c93a6817a35ad,1986,Mitch Kupchak,PF,31,9,LAL,3.5,0.3,0.2,0.1,6
66642cfab27c93a6817a35ae,1986,Mitchell Wiggins,SG,26,3,HOU,2,1.3,0.8,0.1,6.8
66642cfab27c93a6817a35af,1986,Moses Malone,C,30,12,PHI,11.8,1.2,0.9,1,23.8
66642cfab27c93a6817a35b0,1986,Mychal Thompson,C,31,7,POR,7.4,2.1,0.9,0.4,14.7
66642cfab27c93a6817a35b1,1986,Nick Vanos,C,22,1,PHO,5.5,1.5,0.2,0.5,4.9
66642cfab27c93a6817a35b2,1986,Norm Nixon,PG,30,9,LAC,2.7,8.6,1.3,0,14.6
66642cfab27c93a6817a35b3,1986,Orlando Woolridge,SF,26,5,CHI,5,3,0.7,0.7,20.7
66642cfab27c93a6817a35b4,1986,Otis Birdsong,SG,30,9,NJN,2.6,3.4,1.1,0.2,15.8
66642cfab27c93a6817a35b5,1986,Otis Thorpe,PF,23,2,SAC,5.6,1.1,0.5,0.5,9.9
66642cfab27c93a6817a35b6,1986,Ozell Jones,C,25,2,LAC,0.7,0,0.7,0.3,0
66642cfab27c93a6817a35b7,1986,Pace Mannion,SF,25,3,UTA,1.4,1,0.6,0.1,4.5
66642cfab27c93a6817a35b8,1986,Pat Cummings,C,29,7,NYK,9,1.5,0.9,0.4,15.7
66642cfab27c93a6817a35b9,1986,Patrick Ewing,C,23,1,NYK,9,2,1.1,2.1,20
66642cfab27c93a6817a35ba,1986,Paul Mokeski,C,29,7,MIL,3.1,0.7,0.1,0.1,3.2
66642cfab27c93a6817a35bb,1986,Paul Pressey,SF,27,4,MIL,5,7.8,2.1,0.9,14.3
66642cfab27c93a6817a35bc,1986,Paul Thompson,SF,24,3,PHI,2.7,1,0.7,0.7,7.8
66642cfab27c93a6817a35bd,1986,Perry Moss,PG,27,1,TOT,1.6,1.5,0.8,0.2,4.2
66642cfab27c93a6817a35be,1986,Perry Moss,PG,27,1,WSB,2.1,1.6,0.5,0.3,4.6
66642cfab27c93a6817a35bf,1986,Perry Moss,PG,27,1,PHI,1.5,1.5,0.8,0.2,4.2
66642cfab27c93a6817a35c0,1986,Pete Verhoeven,PF,26,5,GSW,2.6,0.5,0.5,0.3,3.4
66642cfab27c93a6817a35c1,1986,Pete Williams,PF,20,1,DEN,2.8,0.3,0.4,0.4,2.8
66642cfab27c93a6817a35c2,1986,Peter Thibeaux,SF,24,2,GSW,1.8,0.7,0.5,0.4,5.5
66642cfab27c93a6817a35c3,1986,Phil Hubbard,SF,29,7,CLE,5.2,1.3,0.9,0.1,11.4
66642cfab27c93a6817a35c4,1986,Purvis Short,SF,28,8,GSW,5.1,3.7,1.4,0.3,25.5
66642cfab27c93a6817a35c5,1986,Pétur Guðmundsson,C,27,2,LAL,4.8,0.4,0.4,0.5,7.3
66642cfab27c93a6817a35c6,1986,Quinn Buckner,PG,31,10,IND,1.6,2.7,1.3,0.1,3.7
66642cfab27c93a6817a35c7,1986,Quintin Dailey,SG,25,4,CHI,1.9,1.9,0.6,0.1,16.3
66642cfab27c93a6817a35c8,1986,Ralph Sampson,PF,25,3,HOU,11.1,3.6,1.3,1.6,18.9
66642cfab27c93a6817a35c9,1986,Randy Breuer,C,25,3,MIL,5.6,1.4,0.6,1.4,8.4
66642cfab27c93a6817a35ca,1986,Randy Wittman,SG,26,3,ATL,2.1,3.8,1,0.2,12.9
66642cfab27c93a6817a35cb,1986,Ray Williams,PG,31,9,TOT,1.8,4,1.3,0.1,7.6
66642cfab27c93a6817a35cc,1986,Ray Williams,PG,31,9,ATL,2.4,3.5,1.5,0.1,8.4
66642cfab27c93a6817a35cd,1986,Ray Williams,PG,31,9,SAS,1.6,4.8,1.2,0.1,7.1
66642cfab27c93a6817a35ce,1986,Ray Williams,PG,31,9,NJN,0.8,1.8,1,0,6.4
66642cfab27c93a6817a35cf,1986,Reggie Theus,SG,28,8,SAC,3.7,9.6,1.4,0.2,18.3
66642cfab27c93a6817a35d0,1986,Rich Kelley,C,32,11,SAC,2.2,1.2,0.3,0.1,2
